TABLE auth_user


TABLE auth_user_tag_groups


TABLE users


TABLE Colleges
Colleges.id,Colleges.Name,Colleges.Oxbridge
21,Record Election Changes,12,16,False,<NULL>,"###Record Election Changes
Every two years the Society elects new Officers and Directors and may make other changes to the Advisory Committee. Changes in Directors, Officers and Committee membership require a number of different actions.

There will be an officer or officers responsible for this activity for the various aspects of this, typically the Secretary and Clerk.

#####Member Record Changes
These must be changed to record the current membership of the advisory committee and occupants of officer and committee chair roles, board members, past president, etc.

The current configuration is displayed in the [About page](htpps://www.oxcamne.org/about) on the Society web site, which is generated from the database.

You will use the [Members Page](https://oxcamne.pythonanywhere.com/oxcam/members/select to find and edit the affected records.

The relevant fields of the member record include:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w400&id=1lbPd3xnSgmZ77dMmv6_S9pBGGvwDKAQf"" alt=""key fields""></p>

The **Access** field should be set to 'admin' for President, VP, Secretary, and Treasurer. This allows access to support functions such as maintaining metadata or the list of colleges, as well as various technical support functions. Other users of Society emails should generally be set to 'write', with the remaining Advisory Committee members set to 'read'. It should be cleared for any member retiring from the AdCom.

The text in the **Committees** field should include both 'Board' and 'Advisory' for Board members, and 'Advisory' for all other AdCom members. For members retiring from the Board and/or Adcom, the keywords should be removed from Committees; their service should be recorded in the Notes field.

The **President** field should be used to record the dates of the outgoing President.

#####Society Email Settings
The current users of the Society email (oxcamne@oxcamne.org) should have their Society email alias(es) recorded in their records.

The 'Emails' sub-screen of the member record should include any Society email address thus:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1Y5kyeuErXGTU_cGOXrmF0F8797Z0onDh"" alt=""email settings""></p>

Note that after adding a Society email address the personal email should be restored to the top of the page by making a trivial edit to it. The Society email address should be deleted from the outgoing incumbent's record.

When all the membership database changes have been made and the 'About' page is correct, there are two final checks it is good to make, first that there are no extraneous Society emails that are not associated with Adcom members. Use Member Filtering to display all members with emails matching ""oxcamne.org"":
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=19BdiKypBSrYkOOQ4QcLXiQZWigXD4kIK"" alt=""oxcamne email members""></p>

Finally, check that only Adcom members have access rights, by scanning all members with access privileges using member filtering with a '%' wildcard:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=15vnbLsJsWgujuzxIcUGn7AY2bDzMgIi-"" alt=""adcom members""></p>

Only the first couple of rows of the grid shown above - be sure to check all pages of results.

#####Google Workspace
Google Workspace changes are made in its admin console.

You reach this by opening 'settings' in your Society email account and clicking 'Manage this Organization' or by  browsing to admin.google.com and logging in using the Society email address. 

######Update the Board and Advisory Groups
Use the main menu Directory/Groups to display the list of groups:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1Hha36-udeM33BTx7nCNZp1_KgFWUN13g"" alt=""workspace groups""></p>

Click on 'Board', then ''Members':

<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1lgtNf_DxodxYGESZtD6-QlwMOKxbQ5Sh"" alt=""board group""></p>

Note that the group comprises the personal emails of the individual board members, plus the Society email address. The latter means that messages sent to the group are recorded in the 'board' folder of the Society email.

You can obtain the incumbents' email addresses from the member database.

The Advisory group is similar, containing members' personal email addresses and the Society email, so that traffic is also recorded in a folder.

The Events and Speakers groups do not seem to be used or maintained currently.

#####Society Email Account (oxcamne@oxcamne.org)
Whenever any of the users of the shared account changes it is good practice to change the account password; also you need to remove any 2-step verification phone numbers for any members who are no longer users of the Society email. These are in the settings of the email account rather than in the Workspace admin console. Click on the settings cogwheel, click 'see all settings' then on the accounts tab, then on 'google account settings', which opens a new browser tab. Click on 'security' on the left side and scroll down to reach:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=14xdaVhJwkAFKRLOWseGoZlHfuxgnTh-c"" alt=""security""></p>

Expand the '2-step verification' phones section and delete any that belong to members no longer sharing the email. You may also need to switch the recovery phone and email. You can use the member filter to identify the cell phone users.

Manually assign a new  password for oxcamne@oxcamne.org, and be sure to record the new password in the OxCamNE Accounts spreadsheet.

For each new user of the email account you will need a backup code for their initial sign-in. You can view available backup codes, and if necessary generate a new set, by expanding the 'backup codes' section.

Email a notification of the new password to the **personal** emails of the Society email users. This can be done using the Member Filter as illustrated above. For new users, send them an email giving them a backup code to use on first sign in and instructions on how to add their phone number for later logins. You can use the file ""Access-to-oxcamneoxcamne.org-Account.docx"" in the root of the OxCamNE Archive as a template.

Finally, in the email settings, visit the 'filters and blocked addresses' tab and scan all of the filters. Most of them ensure that incoming messages are filed in the correct folders.

#####File the Annual Report with the State
We normally file this report shortly after the AGM. This is normally done by the Clerk, so notify them once the changes described above are all complete. Instructions for filing the report are here.

#####Update Bank Account Information
######Adjust the online accounts
Our bank is Eastern Bank (which took over Cambridge Trust). Admin, Treasurer, President and Secretary are signatories and have online access accounts. Currently David Manns is both Admin and Secretary. Admin is the master account and cannot be deleted, but all account have similar access to the account.

The OxCamne Account sheet has the URL to login, and the Customer ID. Login to the bank to make any necessary changes to the accounts. Clicking Administration, then Company Administration, show all the user accounts:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1TjMPIpsKWESl_zkr3yYCm1DECnQ1ftsW"" alt=""bank admin""></p>

The 'System Access' link allows unlocking of a locked account by specifying a new temporary password.

Clicking on the User ID allows the details to be changed, as for an officer change:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1kgiFU0wv8thpEoaA85PjQcVfMuq6EsOL"" alt=""bank user""></p>

Edit the contact information to provide the new user's personal email as secondary address, and their mobile number. (A landline also works).

Edit the User Information to update the new user's name and assign a temporary password. Invite them to sign in and give them the temporary password. They will need to assign their own password upon signing in.

######Update the Signatories, and Request New Debit Cards if Necessary
Once the State Corporate registration has been updated, print out a copy with all the details of corporate address, directors and officers. One of the officers should then visit a bank branch to initiate the necessary changes. A new signature form will be needed, and we may need to have new debit cards issued.

Existing checks can still be used even though they show an obsolete address.

#####Update Payment Processor Information
Our payment processor is Stripe. We have discontinued the use of PayPal which is no longer supported by our website and database. We use Stripe for collecting online payments including membership dues and event tickets. For full memberships, Stripe manages auto-renewals. We also use Stripe to send out invoices, e.g. to the Universities for  sponsorship payments.

Treasurer and Secretary each have logins, as noted in the OxCamNE Accounts spreadsheet.

######Company Details
Visit Stripe settings - business settings - public details. This page specifies the contact information for customer support for our members to use for payment related questions. This is currently secretary@oxcamne.org with my postal address. Update if necessary.

Visit Stripe settings - business settings - business details. This page includes the corporate address and phone number which should be kept in line with our corporate filing, e.g. to contain the address and phone number of the President or other officer listed with the state. This page also has my details as account representative, and also lists the name of the President. Update as necessary.

######Team Members with Access
Visit Stripe settings - business settings - team

Secretary is listed first as administrator. If the account rep changes, this would be done in company details.

Treasurer is also listed, with a menu button that provides an option to transfer to a new incumbent.

We could also add team members on this page to give them sign-on's.",8,2025-02-12 16:45:35,2025-04-08 11:02:09
22,Add a New Shared Email User,12,16,False,<NULL>,"###Add a New Shared Email User
#####Add new user to oxcamne@oxcamne.org Account
This account is a Google Workspace account shared by officers and committee chairs. It is secured by requiring not only a password but also user verification by means of a one time code sent via text or delivered by phone. Each user has a specific email alias that can be used in the outside world, e.g. president@oxcamne.org, treasurer@oxcamne.org, etc. These are aliases for oxcamne@oxcamne.org.
 
#####Add new user's phone as a recovery phone
This is done by the Secretary (or other existing user) in phone coordination with the new user.
 
The secretary should open settings by clicking on the cogwheel:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1c4zaZIdeH-AYBOQKwRUbHMb4tt2_JAIv"" alt=""workspace""""></p>
Then click on “See all settings”, then on “Accounts”, then on “Google account settings”, and finally click on “Security” on the left hand side menu (which opens a new browser tab) and scroll down to the “How you sign in to Google” section:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1SM_TlrhiMyi7uSWECEUopUn29TrOk8wC"" alt=""workspace security""""></p>
Click to expand as indicated by the red arrow, which will show the existing list of recovery phone numbers. Any that belong to people who no longer need access can be deleted.
 
Scroll down to find the button “Add a backup 2-step Verification phone” and click it (you may need to re-enter the account password as an intermediate step). Enter the new user’s cell number, and click to verify the number by sending an OTP via text.
 
The new user should, on receiving the verification text, relay the code back to the secretary who enters it to complete the verification.

#####Initial Log-in
Browse to mail.google.com (or use your favorite email client to connect)
Username oxcamne@oxcamne.org
Password <from the accounts file in the archive>
 
You will be asked to complete 2-factor authentication. It may suggest you visit the YouTube app on your iPhone or some such, however, please:
 
- Click “Try another way”
- Identify your phone number by its last two digits and click on it to send OTP to your phone by text
- Submit the received code to complete login.

#####Later Login’s 
You should be able to login to your normal device in it’s normal location using just the password. Otherwise you may be challenged to authenticate yourself, as in the initial login.

#####Your Folder
You will note that there is a label (folder) with your role, president, treasurer, … Your own traffic is filtered into that folder and not place in the inbox, which is a repository for traffic addressed generically to oxcamne@oxcamne.org or to non-existent oxcamne.org addresses. You will also find the sub-folders you created when you used separate accounts.

#####The OxCamNE Archive
If you are using the web client for your mail, you can get to the drive using the apps menu. Otherwise, browse to drive.google.com and sign in with username oxcamne@oxcamne.org:
<p style=""text-align:center""><img src=""https://drive.google.com/thumbnail?sz=w800&id=1W8SDDaP-r1S5vogwA4mbpyt1ocQvbDMU"" alt=""workspace drive""""></p>
",5,2025-02-13 11:59:25,2025-04-08 11:02:18
23,File Annual Report with the State,12,16,False,<NULL>,"###File Annual Report with the State
We are required to file an Annual Report to maintain our corporate status in Massachusetts.

Our annual meeting is typically held at our Annual Christmas Dinner in December, and our fiscal year is the calendar year, so the report should be filed promptly following the annual meeting.

Every two years we elect new directors and officers, and we will also need to relocate the principal office address (usually that of Clerk filling out the form). In the off years the only piece of information that will need to be changed is the date of the last annual meeting.

We only need to submit an additional form if we need to change the address of the Principal Agent.

To reach the online form:

- Open the OxCamNE Accounts spreadsheet and locate the row for State Filings.
- Click on the URL link in the State Filings Row. This opens up the page for the State Corporations Division. Note that you can search the Corporate Database for ""Oxford and Cambridge"" to view the current information on record.
- Click on Filing Methods, then File Online in the next page. This brings up a login screen.
- Sign in using the credentials in the Accounts spreadsheet.  Select 'Annual Report' on the next screen and submit.

The form now displays, preloaded with the information currently in our corporate record. Notes on filling out the form:

- Select the year just ended (or ending, if filing after the AGM in December). 
- Change the Principal Office address if necessary. We have by custom used the President's address as our Principal Office.
- Fill in the date of the recent Annual Meeting.
- Update the list of Officers and Directors, including their term expiration (they are elected for a two year term ending 12/31 of the next election year).
- Fill out the Filer's Contact Information.
- Select email delivery for annual report notices. Notices should be send to clerk@oxcamne.org.
- Sign and submit the form.
- Pay the filing fee using the Society debit card if you have one, otherwise use your own card and submit a claim for reimbursement to the Treasurer.

To check the corporate record status, go to the link in the Accounts Spreadsheet, click on ""Search the Corporate Database"" and search for ""Oxford and Cambridge"".
",3,2025-02-13 12:19:25,2025-04-08 11:02:25
24,Add a member with no College,12,16,False,<NULL>,"###Add a member with no College
There are situations where a person without a College affiliation is invited to become a member.

Examples include people who have had University appointments such as 'research assistant', and partners of deceased members. In the latter case, we might transfer the residual membership of the deceased member.

In the first type of situation, have the approved member  go through the join process specifying a fictional affiliation. Once they have completed the process, simply delete the fictional affiliation.

For a surviving spouse, manually set up a record for the survivor. Copy the Membership and Paiddate values from the deceased member. The survivor will be reminded to renew once the Paiddate is reached. On the deceased member's record, clear the Membership field. Make sure to transfer mail list subscriptions from the deceased member to the survivor.
",1,2025-02-13 12:25:31,2025-04-08 11:02:32


TABLE Affiliations


TABLE Reservations


TABLE EMProtos


TABLE Email_Queue


TABLE CoA
CoA.id,CoA.Name,CoA.Notes
1,"Tips, janitor",
2,Web site,<NULL>
3,Venue rental,
4,Badges/Name tags,
5,Ticket sales,
6,Bar & snacks,
7,Printing,"e.g. menus, AUABN programme"
8,Algonquin Club,no longer have institutional membership
9,Insurance,
10,Tax filing,
11,Sponsorships,e.g. AUABN sponsorship
12,Board Meetings,
13,Catering,
14,Interest,e.g. Bank interest
15,Membership Dues,
16,Paper goods & decorations,
17,Musicians,
18,Bank fees,
19,Athenaeum Institutional Membership,as of 2020 no longer applicable
20,Police detail,
21,Unallocated,"Amounts debited or credited and not recognized automatically, e.g. as dues payments or event ticket sales"
22,Mailing,
23,State filings,
24,Wine,
25,Membership Directory,
26,Flowers,
27,OcsneDB,Membership and Accounting Database
28,City of Cambridge License Fee,New in 2013. City of Cambridge requires License for CBC Event
29,Athenaeum Membership,Members participating in Institutional Membership
30,Parking,
31,Transfer,between Bank and PayPal
32,Charitable Donation,Donations from the Society to 501c-3 organizations
35,Society Assets,"e.g. projector, banner"
36,Transportation,<NULL>
37,Audio Visual,<NULL>


TABLE Bank_Accounts
Bank_Accounts.id,Bank_Accounts.Name,Bank_Accounts.Balance,Bank_Accounts.Bankurl,Bank_Accounts.Csvheaders,Bank_Accounts.Reference,Bank_Accounts.Date,Bank_Accounts.Datefmt,Bank_Accounts.Time,Bank_Accounts.Timefmt,Bank_Accounts.CheckNumber,Bank_Accounts.Amount,Bank_Accounts.Fee,Bank_Accounts.Type,Bank_Accounts.Source,Bank_Accounts.Notes,Bank_Accounts.HowTo
1,Eastern Bank (was Cambridge Trust),0.00,https://easternbank.ebanking-services.com/eAM/Credential/Index?appId=beb&brand=easternbank,"TRC Number,Account Number,Account Type,Account Name,Post Date,Reference,Additional Reference,Amount,Description,Type,Text,","Post Date,Reference,Amount",Post Date,%m/%d/%Y,<NULL>,<NULL>,Additional Reference,Amount,<NULL>,<NULL>,<NULL>,"Description,Type,Text","1. Click on 'Reports/Deposit Reports'
1. Select **CSV (all fields)** file, **all accounts** (there is only one) and specify a **date range** beginning no later than the date shown above,
select Transaction types - **'All transactions'**`` and click 'Search'
1. Save the downloaded report and use the form below to select and import it. The downloaded file is 'export.csv'.

Note, Cambridge Trust now supports reports longer than 30 days, so the override box should only be needed to load the first batch of transactions in a new bank account."
3,Stripe,0.00,https://dashboard.stripe.com/balance,"id,Type,Source,Amount,Fee,Net,Currency,Created (UTC),Available On (UTC)",id,Created (UTC),%Y-%m-%d %H:%M,<NULL>,<NULL>,<NULL>,Amount,-Fee,Type,Source,Source,"1. Go to the **Payments/All Transactions** section of the dashboard, click **'Export'** at the top right of the panel, select a **date range** beginning no later than than the date shown above,  and click Export
1. Use the form below to select and import the downloaded file, 'balance_history.csv'.

Stripe's Export supports long time ranges so the override checkbox should not be needed."


TABLE bank_rules
bank_rules.id,bank_rules.bank,bank_rules.csv_column,bank_rules.pattern,bank_rules.account
1,1,Description,INTEREST CREDIT,14
2,1,Text,Oxford&Cambridge,31
3,1,Text,Utica Mutual Ins,9
4,1,Text,GO DADDY,2
5,1,Text,PYTHONANYWHERE,2
6,1,Text,ZOOM.US,2
7,1,Text,GSUITE,2
8,1,Text,SEC OF MA,2
9,1,Text,MAILGUN,2
11,3,Type,payout,31
12,1,Text,SIMPLE FILINGS LLC,10
13,3,Type,stripe_fee,18


TABLE AccTrans


END
